id_pelanggan,kota,metode_bayar,jenis_kelamin,pernah_komplain,berlangganan_premium,kepuasan,tingkat_membership,usia,jumlah_transaksi,jumlah_produk_dilihat,total_belanja,lama_langganan_bulan,rata_rata_rating,tahun_bergabung,tanggal_transaksi_terakhir,ulasan
CUST-0097,Surabaya,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Bronze,36,1,23,49000.0,4.8,4.4,2024,2024-06-18,kualitas produk bagus penjual ramah
CUST-0969,Surabaya,E-Wallet,L,Tidak,Tidak,Sedang,Bronze,24,19,19,1523000.0,36.3,3.8,2021,2025-02-06,barang sesuai tapi pengiriman agak lama
CUST-1218,Bandung,COD,L,Tidak,Tidak,Sangat Tinggi,Silver,50,25,32,3508000.0,43.2,5.0,2021,2024-06-20,kualitas produk bagus penjual ramah
CUST-0157,Jakarta,Transfer Bank,L,Tidak,Tidak,Tinggi,Bronze,41,17,28,1115000.0,27.6,4.2,2022,2024-12-24,pengiriman cepat barang aman sampai
CUST-0420,Makassar,COD,P,Tidak,Ya,Sangat Tinggi,Silver,55,31,17,3721000.0,41.8,4.4,2021,2025-04-23,kualitas produk bagus penjual ramah
CUST-0411,Bandung,Transfer Bank,P,Tidak,Tidak,Rendah,Bronze,30,10,1,678000.0,2.1,2.8,2024,2024-11-28,pengiriman lama kemasan rusak
CUST-0644,Jakarta,Kartu Kredit,L,Tidak,Tidak,Sedang,Bronze,36,15,23,1688000.0,21.0,4.3,2023,2024-10-13,barang sesuai tapi pengiriman agak lama
CUST-0478,Bandung,COD,P,Tidak,Tidak,Tinggi,Bronze,36,13,40,534000.0,26.0,4.2,2022,2024-11-05,pengiriman cepat barang aman sampai
CUST-1074,Makassar,Kartu Kredit,L,Tidak,Tidak,Rendah,Bronze,46,20,42,1043000.0,32.3,3.1,2022,2024-10-31,penjual lambat membalas pesan
CUST-0651,Surabaya,E-Wallet,L,Tidak,Tidak,Sangat Tinggi,Silver,44,17,23,5352000.0,40.0,4.3,2021,2025-05-06,sangat puas belanja lagi di sini
CUST-0941,Jakarta,COD,L,Tidak,Tidak,Sedang,Gold,39,24,16,8334000.0,42.8,3.6,2021,2024-12-28,cukup baik walau kemasan kurang rapi
CUST-0448,Bandung,COD,P,Tidak,Ya,Tinggi,Silver,39,13,24,2936000.0,28.6,4.4,2022,2025-04-26,penjual responsif pelayanan memuaskan
CUST-0179,Makassar,Kartu Kredit,L,Ya,Tidak,Sedang,Bronze,33,2,19,406000.0,22.9,4.5,2023,2025-05-21,kualitas produk standar harga wajar
CUST-0391,Bandung,Transfer Bank,L,Tidak,Ya,Sangat Tinggi,Bronze,29,3,41,266000.0,9.1,4.9,2024,2024-08-18,sangat puas belanja lagi di sini
CUST-1293,Surabaya,Kartu Kredit,L,Tidak,Tidak,Sangat Tinggi,Bronze,23,20,12,1090000.0,49.9,4.7,2020,2024-12-05,sangat puas belanja lagi di sini
CUST-1340,Surabaya,Transfer Bank,P,Tidak,Ya,Tinggi,Silver,27,23,34,2965000.0,54.2,4.2,2020,2025-02-06,pengiriman cepat barang aman sampai
CUST-1245,Surabaya,E-Wallet,P,Tidak,Tidak,Tinggi,Bronze,28,13,29,1848000.0,28.5,3.6,2022,2024-10-05,produk bagus harga sesuai kualitas
CUST-0608,Jakarta,COD,L,Tidak,Tidak,Sangat Tinggi,Bronze,31,3,25,361000.0,14.0,4.7,2023,2024-10-21,kualitas produk bagus penjual ramah
CUST-0753,Jakarta,E-Wallet,L,Tidak,Ya,Tinggi,Bronze,24,20,25,1401000.0,46.9,4.3,2021,2024-12-12,penjual responsif pelayanan memuaskan
CUST-0669,JAKARTA,E-Wallet,L,Tidak,Tidak,Sedang,Bronze,24,2,28,293000.0,12.3,3.8,2023,2025-06-15,kualitas produk standar harga wajar
CUST-1366,Surabaya,Transfer Bank,L,Tidak,Ya,Tinggi,Bronze,37,4,14,348000.0,6.4,3.7,2024,2025-02-25,produk bagus harga sesuai kualitas
CUST-1094,Jakarta,Transfer Bank,L,Ya,Tidak,Rendah,Silver,47,31,15,2144000.0,46.4,4.3,2021,2025-06-07,penjual lambat membalas pesan
CUST-1352,Medan,E-Wallet,L,Tidak,Tidak,Sedang,Bronze,36,4,21,303000.0,10.3,3.6,2024,2025-01-14,barang sesuai tapi pengiriman agak lama
CUST-1490,Surabaya,E-Wallet,P,Tidak,Tidak,Sedang,Bronze,38,7,11,659000.0,2.3,3.9,2024,2024-06-13,kualitas produk standar harga wajar
CUST-0295,Medan,COD,P,Tidak,Tidak,Rendah,Bronze,34,5,51,460000.0,8.8,3.0,2024,2025-06-10,pengiriman lama kemasan rusak
CUST-0549,Bandung,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Bronze,48,22,32,1584000.0,43.6,4.8,2021,2024-09-17,sangat puas belanja lagi di sini
CUST-1182,Jakarta,Kartu Kredit,L,Tidak,Ya,Tinggi,Silver,34,20,16,2634000.0,26.7,4.1,2022,2024-06-25,pengiriman cepat barang aman sampai
CUST-0089,Jakarta,Transfer Bank,P,Tidak,Tidak,Sedang,Bronze,19,7,28,1303000.0,21.6,,2023,2024-07-11,kualitas produk standar harga wajar
CUST-0983,Bandung,Transfer Bank,P,Tidak,Tidak,Rendah,Bronze,26,8,5,838000.0,17.2,2.9,2023,2024-12-04,penjual lambat membalas pesan
CUST-1183,Jakarta,Transfer Bank,P,Tidak,Ya,Sedang,Silver,34,34,21,4859000.0,41.7,4.0,2021,2025-01-25,barang sesuai tapi pengiriman agak lama
CUST-0635,Jakarta,E-Wallet,P,Tidak,Ya,Tinggi,Silver,36,33,7,2765000.0,47.8,3.8,2021,2024-12-21,produk bagus harga sesuai kualitas
CUST-1323,Jakarta,Transfer Bank,P,Tidak,Ya,,Silver,17,17,30,2237000.0,24.2,4.8,2022,2024-07-12,barang sesuai deskripsi pengiriman cepat
CUST-1441,Jakarta,COD,L,Tidak,Tidak,Rendah,Silver,34,26,10,4372000.0,52.9,3.4,2020,2025-04-19,penjual lambat membalas pesan
CUST-0701,Jakarta,Transfer Bank,P,Tidak,Tidak,Sangat Tinggi,Bronze,33,14,35,403000.0,14.8,4.7,2023,2024-09-26,sangat puas belanja lagi di sini
CUST-0949,Medan,E-Wallet,P,Tidak,Ya,Sangat Tinggi,Silver,48,24,24,4321000.0,43.2,4.6,2021,2025-05-20,barang sesuai deskripsi pengiriman cepat
CUST-0291,Medan,Kartu Kredit,L,Tidak,Ya,Sangat Tinggi,Silver,45,28,31,3465000.0,43.5,4.3,2021,2024-12-17,barang sesuai deskripsi pengiriman cepat
CUST-1422,Surabaya,Transfer Bank,L,Ya,Tidak,Sedang,Bronze,43,11,28,1403000.0,12.7,7.2,2023,2025-02-05,kualitas produk standar harga wajar
CUST-0599,Makassar,Transfer Bank,P,Tidak,Tidak,Sangat Tinggi,Bronze,41,1,23,40000.0,6.5,5.0,2024,2025-01-22,kualitas produk bagus penjual ramah
CUST-0349,Bandung,E-Wallet,P,Tidak,Tidak,Tinggi,Bronze,17,12,17,1059000.0,30.2,4.4,2022,2024-07-26,penjual responsif pelayanan memuaskan
CUST-0571,Jakarta,Kartu Kredit,P,Tidak,Ya,Sangat Tinggi,Silver,32,15,32,3037000.0,42.3,4.9,2021,2024-09-24,barang sesuai deskripsi pengiriman cepat
CUST-1416,Medan,Transfer Bank,P,Tidak,Ya,Tinggi,Silver,28,31,27,6513000.0,50.3,4.7,2020,2025-02-08,penjual responsif pelayanan memuaskan
CUST-0695,Makassar,E-Wallet,P,Tidak,Tidak,Tinggi,Bronze,38,6,26,1023000.0,27.9,4.3,2022,2024-09-10,penjual responsif pelayanan memuaskan
CUST-0943,Jakarta,Transfer Bank,L,Tidak,Tidak,Tinggi,Silver,32,14,9,4965000.0,33.4,3.8,2022,2024-12-24,pengiriman cepat barang aman sampai
CUST-0603,Makassar,Kartu Kredit,P,Ya,Tidak,Rendah,Bronze,48,10,43,827000.0,17.0,4.5,2023,2025-06-07,penjual lambat membalas pesan
CUST-0459,Medan,Kartu Kredit,L,Tidak,Tidak,Sangat Tinggi,Silver,35,23,41,2865000.0,31.1,4.4,2022,2024-12-17,barang sesuai deskripsi pengiriman cepat
CUST-0376,Jakarta,Kartu Kredit,L,Tidak,Tidak,Sedang,Bronze,49,9,41,910000.0,13.1,3.8,2023,2024-06-21,kualitas produk standar harga wajar
CUST-0334,Medan,Transfer Bank,L,Tidak,Tidak,Sedang,Bronze,36,15,26,1540000.0,28.7,3.7,2022,2025-03-07,cukup baik walau kemasan kurang rapi
CUST-1381,Surabaya,Transfer Bank,P,Tidak,Tidak,Sedang,Silver,26,16,8,2450000.0,22.0,3.5,2023,2024-11-21,kualitas produk standar harga wajar
CUST-1327,Surabaya,E-Wallet,L,Tidak,Ya,Tinggi,Silver,56,41,47,7422000.0,58.1,3.5,2020,2024-09-02,produk bagus harga sesuai kualitas
CUST-0716,Jakarta,Transfer Bank,P,Tidak,Ya,Tinggi,Silver,25,31,42,4805000.0,50.5,4.2,2020,2025-04-08,pengiriman cepat barang aman sampai
CUST-1393,Jakarta,E-Wallet,P,Tidak,Tidak,Rendah,Silver,28,11,50,3699000.0,13.7,3.1,2023,2024-10-13,produk tidak sesuai deskripsi
CUST-1143,Medan,E-Wallet,L,Tidak,Ya,Tinggi,Gold,51,22,22,8364000.0,46.2,4.0,2021,2024-05-28,pengiriman cepat barang aman sampai
CUST-0329,Bandung,COD,P,Tidak,Ya,Sangat Tinggi,Bronze,37,9,34,1143000.0,24.8,4.0,2022,2024-07-27,sangat puas belanja lagi di sini
CUST-0319,Jakarta,E-Wallet,L,Tidak,Tidak,Sedang,Silver,69,14,17,2710000.0,29.8,3.9,2022,2024-06-15,kualitas produk standar harga wajar
CUST-1157,Jakarta,E-Wallet,P,Tidak,Ya,Sangat Tinggi,Silver,54,26,9,6436000.0,51.5,4.7,2020,2024-09-24,barang sesuai deskripsi pengiriman cepat
CUST-1090,Surabaya,E-Wallet,L,Tidak,Tidak,Sedang,Bronze,40,12,44,1303000.0,20.4,3.5,2023,2025-01-03,barang sesuai tapi pengiriman agak lama
CUST-0013,Bandung,E-Wallet,P,Tidak,Tidak,Tinggi,Bronze,31,1,17,152000.0,1.6,4.1,2024,2024-11-16,penjual responsif pelayanan memuaskan
CUST-0172,Surabaya,E-Wallet,P,Tidak,Tidak,Tinggi,Bronze,36,17,28,1358000.0,26.1,4.0,2022,2024-09-21,produk bagus harga sesuai kualitas
CUST-0261,jakarta ,E-Wallet,L,Tidak,Tidak,Rendah,Silver,30,28,54,3014000.0,53.2,2.5,2020,2025-03-04,pengiriman lama kemasan rusak
CUST-0825,Medan,Transfer Bank,P,Tidak,Tidak,Tinggi,Silver,39,27,19,3545000.0,34.9,4.1,2022,2024-12-18,pengiriman cepat barang aman sampai
CUST-0866,Makassar,Kartu Kredit,L,Tidak,Tidak,Rendah,Bronze,32,13,42,1099000.0,21.9,3.2,2023,2024-09-24,penjual lambat membalas pesan
CUST-0818,Surabaya,Kartu Kredit,L,Tidak,Tidak,Sedang,Bronze,30,1,12,126000.0,12.2,3.9,2023,2024-07-08,barang sesuai tapi pengiriman agak lama
CUST-0139,Medan,Transfer Bank,P,Tidak,Tidak,Tinggi,Bronze,32,1,22,,11.8,4.4,2024,2025-06-21,produk bagus harga sesuai kualitas
CUST-0550,Surabaya,E-Wallet,P,Tidak,Tidak,Sangat Tinggi,Bronze,58,3,26,110000.0,17.5,4.5,2023,2025-05-13,barang sesuai deskripsi pengiriman cepat
CUST-0616,Bandung,COD,P,Tidak,Tidak,Sangat Tinggi,Bronze,39,2,13,128000.0,8.4,4.5,2024,2025-01-21,sangat puas belanja lagi di sini
CUST-1138,Surabaya,Transfer Bank,P,Tidak,Tidak,Sangat Tinggi,Bronze,26,2,14,355000.0,14.7,4.3,2023,2025-02-05,barang sesuai deskripsi pengiriman cepat
CUST-0782,Makassar,Transfer Bank,P,Tidak,Tidak,Sedang,Silver,37,12,22,2675000.0,23.7,3.6,2023,2025-03-15,barang sesuai tapi pengiriman agak lama
CUST-0559,Bandung,Transfer Bank,P,Tidak,Tidak,Tinggi,Silver,44,26,16,2977000.0,52.7,4.6,2020,2025-01-15,produk bagus harga sesuai kualitas
CUST-0140,Jakarta,Kartu Kredit,L,Tidak,Ya,Sedang,Silver,32,13,31,2346000.0,27.3,3.7,2022,2024-10-24,cukup baik walau kemasan kurang rapi
CUST-1313,Bandung,Kartu Kredit,L,Tidak,Tidak,Sangat Tinggi,Bronze,33,7,19,1056000.0,24.7,5.0,2022,2024-12-04,barang sesuai deskripsi pengiriman cepat
CUST-1238,Surabaya,E-Wallet,P,Tidak,Tidak,Tinggi,Bronze,32,19,10,1137000.0,37.9,4.1,2021,2024-12-16,pengiriman cepat barang aman sampai
CUST-0225,Jakarta,E-Wallet,L,Ya,Tidak,Tinggi,Bronze,27,16,27,1600000.0,31.1,5.0,2022,2025-01-30,pengiriman cepat barang aman sampai
CUST-0591,Makassar,E-Wallet,P,Tidak,Ya,Sangat Tinggi,Bronze,26,13,23,446000.0,16.0,4.6,2023,2024-07-20,sangat puas belanja lagi di sini
CUST-0410,Sorong,COD,L,Tidak,Tidak,Sangat Tinggi,Bronze,26,6,22,460000.0,13.5,4.5,2023,2025-04-12,kualitas produk bagus penjual ramah
CUST-0326,Bandung,Transfer Bank,P,Tidak,Tidak,Sangat Tinggi,Bronze,38,5,32,690000.0,11.9,4.0,2024,2025-01-16,barang sesuai deskripsi pengiriman cepat
CUST-0300,Bandung,E-Wallet,L,Tidak,Tidak,Tinggi,Silver,41,23,28,3983000.0,57.9,3.9,2020,2025-04-02,pengiriman cepat barang aman sampai
CUST-0890,Bandung,Transfer Bank,L,Tidak,Ya,Tinggi,Silver,36,28,13,3911000.0,38.1,3.5,2021,2025-02-11,penjual responsif pelayanan memuaskan
CUST-1359,Bandung,Kartu Kredit,P,Tidak,Tidak,Sangat Tinggi,Bronze,50,16,13,1084000.0,17.3,5.0,2023,2025-05-18,sangat puas belanja lagi di sini
CUST-0675,Bandung,E-Wallet,P,Tidak,Tidak,Tinggi,Bronze,24,21,23,1144000.0,41.3,4.3,2021,2024-09-17,pengiriman cepat barang aman sampai
CUST-1394,Jakarta,E-Wallet,P,Tidak,Tidak,Rendah,Silver,41,22,3,2775000.0,44.6,3.1,2021,2024-08-02,pengiriman lama kemasan rusak
CUST-1316,Bandung,E-Wallet,P,Tidak,Tidak,Sangat Tinggi,Bronze,28,7,25,971000.0,11.2,5.0,2024,2025-01-19,kualitas produk bagus penjual ramah
CUST-1170,Jakarta,E-Wallet,L,Tidak,Tidak,Sangat Tinggi,Bronze,40,2,25,461000.0,2.3,4.9,2024,2025-06-22,sangat puas belanja lagi di sini
CUST-0574,Medan,Kartu Kredit,L,Tidak,Tidak,Sedang,Bronze,28,13,47,1578000.0,36.8,3.8,2021,2024-12-20,barang sesuai tapi pengiriman agak lama
CUST-0504,Surabaya,E-Wallet,P,Tidak,Tidak,Sangat Tinggi,Silver,47,32,12,5200000.0,52.8,4.4,2020,2025-06-04,kualitas produk bagus penjual ramah
CUST-0765,Makassar,E-Wallet,L,Tidak,Tidak,Sedang,Silver,47,24,35,4638000.0,19.7,3.4,2023,2024-11-24,cukup baik walau kemasan kurang rapi
CUST-0004,Bandung,E-Wallet,P,Tidak,Tidak,Rendah,Bronze,42,1,9,94000.0,10.2,3.4,2024,2024-12-01,pengiriman lama kemasan rusak
CUST-0835,Bandung,E-Wallet,L,Tidak,Ya,Tinggi,Silver,30,17,26,2381000.0,24.6,4.0,2022,2024-12-31,penjual responsif pelayanan memuaskan
CUST-0468,Makassar,Kartu Kredit,L,Tidak,Tidak,Sangat Tinggi,Silver,51,23,25,2851000.0,44.4,4.4,2021,2025-06-24,barang sesuai deskripsi pengiriman cepat
CUST-0322,Surabaya,E-Wallet,L,Tidak,Ya,Sangat Tinggi,Silver,24,23,25,2131000.0,23.3,4.8,2023,2024-09-01,kualitas produk bagus penjual ramah
CUST-0006,Makassar,E-Wallet,P,Tidak,Tidak,Sangat Tinggi,Bronze,35,3,18,420000.0,30.4,4.3,2022,2024-08-29,barang sesuai deskripsi pengiriman cepat
CUST-0979,Surabaya,E-Wallet,P,Tidak,Tidak,Sangat Tinggi,Bronze,28,27,23,1158000.0,47.4,5.0,2021,2024-08-07,kualitas produk bagus penjual ramah
CUST-0548,Jakarta,E-Wallet,P,Tidak,Ya,Sedang,Gold,27,13,1,9026000.0,34.0,3.3,2022,2025-04-20,kualitas produk standar harga wajar
CUST-0916,Makassar,Transfer Bank,L,Tidak,Tidak,Sedang,Bronze,26,32,20,1872000.0,53.3,4.3,2020,2025-03-02,barang sesuai tapi pengiriman agak lama
CUST-0040,Bandung,E-Wallet,P,Tidak,Ya,Sedang,Silver,28,15,15,4503000.0,26.1,3.6,2022,2025-06-12,barang sesuai tapi pengiriman agak lama
CUST-0543,Medan,E-Wallet,P,Tidak,Tidak,Rendah,Bronze,42,31,29,1533000.0,55.5,3.8,2020,2024-11-25,pengiriman lama kemasan rusak
CUST-0243,Jakarta,Transfer Bank,P,Tidak,Ya,Sangat Tinggi,Bronze,29,10,22,910000.0,3.2,4.9,2024,2025-01-10,kualitas produk bagus penjual ramah
CUST-0137,Makassar,E-Wallet,P,Tidak,Ya,Tinggi,Silver,26,26,31,4075000.0,57.5,4.0,2020,2025-05-02,pengiriman cepat barang aman sampai
CUST-0606,Medan,Kartu Kredit,L,Tidak,Tidak,Rendah,Bronze,43,4,1,249000.0,7.2,2.9,2024,2024-11-21,penjual lambat membalas pesan
CUST-1447,Makassar,E-Wallet,L,Ya,Ya,Rendah,Silver,26,22,17,2786000.0,38.9,3.7,2021,2024-08-22,pengiriman lama kemasan rusak
CUST-0680,Surabaya,COD,L,Tidak,Tidak,Tinggi,Bronze,41,12,16,544000.0,28.0,4.6,2022,2024-07-14,penjual responsif pelayanan memuaskan
CUST-1203,Medan,E-Wallet,L,Ya,Tidak,Sedang,Bronze,41,1,15,161000.0,1.3,3.9,2024,2024-09-14,kualitas produk standar harga wajar
CUST-1369,Jakarta,COD,L,Tidak,Tidak,Sedang,Silver,36,30,41,4911000.0,54.9,4.1,2020,2025-04-23,barang sesuai tapi pengiriman agak lama
CUST-0582,Surabaya,Transfer Bank,P,Tidak,Tidak,Sedang,Silver,28,13,4,6116000.0,36.5,3.6,2021,2025-06-30,kualitas produk standar harga wajar
CUST-1478,Makassar,Kartu Kredit,L,Tidak,Ya,Sangat Tinggi,Silver,32,15,19,2407000.0,17.2,5.0,2023,2024-11-15,sangat puas belanja lagi di sini
CUST-0793,Jakarta,E-Wallet,L,Tidak,Ya,Sedang,Silver,34,29,6,6796000.0,43.1,4.0,2021,2025-05-19,barang sesuai tapi pengiriman agak lama
CUST-1392,Medan,COD,P,Tidak,Tidak,Sangat Tinggi,Bronze,26,1,40,86000.0,1.8,4.3,2024,2024-12-09,sangat puas belanja lagi di sini
CUST-0377,Makassar,Transfer Bank,L,Tidak,Tidak,Sedang,Bronze,28,8,29,252000.0,18.5,4.2,2023,2025-04-29,barang sesuai tapi pengiriman agak lama
CUST-0315,Surabaya,Kartu Kredit,L,Tidak,Ya,Sangat Tinggi,Silver,47,21,25,4063000.0,41.8,4.6,2021,2025-01-24,sangat puas belanja lagi di sini
CUST-0443,Bandung,E-Wallet,L,Tidak,Ya,Sangat Tinggi,Silver,47,29,29,4687000.0,50.4,4.6,2020,2025-03-31,kualitas produk bagus penjual ramah
CUST-0320,Makassar,E-Wallet,L,Tidak,Tidak,Tinggi,Bronze,35,25,22,1322000.0,36.4,4.3,2021,2024-10-26,pengiriman cepat barang aman sampai
CUST-0810,Makassar,COD,P,Tidak,Tidak,Sedang,Silver,36,34,46,,47.5,3.7,2021,2025-01-20,barang sesuai tapi pengiriman agak lama
CUST-1189,Jakarta,Transfer Bank,L,Tidak,Tidak,Sedang,Bronze,26,1,17,117000.0,10.6,3.6,2024,2025-03-28,kualitas produk standar harga wajar
CUST-1243,Surabaya,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Bronze,30,28,27,1615000.0,42.5,5.0,2021,2025-06-18,barang sesuai deskripsi pengiriman cepat
CUST-0425,Bandung,Transfer Bank,L,Tidak,Ya,Sangat Tinggi,Bronze,22,6,31,684000.0,5.7,5.0,2024,2025-03-06,sangat puas belanja lagi di sini
CUST-0554,Makassar,Kartu Kredit,P,Tidak,Tidak,Sedang,Bronze,42,8,10,510000.0,5.6,4.2,2024,2025-06-02,cukup baik walau kemasan kurang rapi
CUST-0595,Jakarta,COD,L,Tidak,Tidak,Sangat Tinggi,Bronze,17,19,22,1117000.0,60.0,4.5,2020,2024-10-15,barang sesuai deskripsi pengiriman cepat
CUST-0899,Jakarta,Transfer Bank,L,Tidak,Tidak,Rendah,Bronze,32,15,54,1815000.0,36.5,2.8,2021,2025-04-01,penjual lambat membalas pesan
CUST-0865,Jakarta,E-Wallet,P,Tidak,Ya,Tinggi,Gold,33,28,21,8110000.0,32.2,4.7,2022,2025-05-12,penjual responsif pelayanan memuaskan
CUST-1129,Bandung,Transfer Bank,P,Ya,Tidak,Sedang,Bronze,50,30,21,1772000.0,51.2,5.0,2020,2024-12-22,barang sesuai tapi pengiriman agak lama
CUST-1221,Jakarta,E-Wallet,L,Tidak,Tidak,Sangat Rendah,Bronze,56,4,55,224000.0,13.6,2.1,2023,2024-10-28,barang rusak penjual tidak merespons
CUST-0629,Surabaya,Transfer Bank,P,Tidak,Ya,Sedang,Bronze,39,8,33,454000.0,12.9,3.8,2023,2025-05-01,cukup baik walau kemasan kurang rapi
CUST-0228,Surabaya,Kartu Kredit,L,Tidak,Tidak,Rendah,Bronze,34,8,28,486000.0,19.4,3.6,2023,2025-05-06,pengiriman lama kemasan rusak
CUST-0719,Bandung,COD,P,Tidak,Tidak,Tinggi,Bronze,64,22,25,751000.0,37.9,,2021,2025-04-18,penjual responsif pelayanan memuaskan
CUST-0827,Bandung,Transfer Bank,L,Tidak,Tidak,Sedang,Bronze,33,7,10,595000.0,1.9,4.3,2024,2025-02-05,barang sesuai tapi pengiriman agak lama
CUST-0985,Jakarta,Kartu Kredit,L,Tidak,Ya,Sangat Rendah,Bronze,47,8,63,550000.0,19.7,1.3,2023,2024-11-23,pengiriman sangat lama dan barang cacat
CUST-0984,Surabaya,E-Wallet,L,Tidak,Tidak,Rendah,Silver,20,23,4,3628000.0,46.2,,2021,2024-06-27,pengiriman lama kemasan rusak
CUST-0067,Surabaya,Transfer Bank,L,Tidak,Tidak,Sangat Rendah,Bronze,29,12,3,1322000.0,29.7,2.4,2022,2025-03-17,pengiriman sangat lama dan barang cacat
CUST-0394,Bandung,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Bronze,41,2,13,34000.0,8.9,4.8,2024,2025-05-26,sangat puas belanja lagi di sini
CUST-0580,Surabaya,Transfer Bank,L,Tidak,Ya,Sedang,Silver,35,41,1,2922000.0,57.6,4.0,2020,2025-05-03,barang sesuai tapi pengiriman agak lama
CUST-0995,Makassar,COD,L,Tidak,Ya,Tinggi,Bronze,45,26,11,975000.0,48.0,4.1,2021,2024-11-09,penjual responsif pelayanan memuaskan
CUST-0212,Bandung,E-Wallet,P,Tidak,Ya,Tinggi,Silver,29,22,19,3044000.0,45.2,4.4,2021,2025-05-13,produk bagus harga sesuai kualitas
CUST-1396,Jakarta,Transfer Bank,L,Tidak,Tidak,Sedang,Bronze,34,22,33,1527000.0,54.0,4.4,2020,2024-11-14,cukup baik walau kemasan kurang rapi
CUST-0786,Surabaya,Transfer Bank,P,Tidak,Ya,Rendah,Silver,45,24,46,2686000.0,30.8,2.9,2022,2024-09-02,penjual lambat membalas pesan
CUST-0537,Surabaya,COD,L,Tidak,Tidak,Sangat Tinggi,Bronze,61,11,20,1583000.0,8.3,4.7,2024,2024-12-24,sangat puas belanja lagi di sini
CUST-0721,Surabaya,E-Wallet,P,Tidak,Tidak,Sedang,Bronze,51,4,30,1111000.0,24.2,3.5,2022,2025-03-13,kualitas produk standar harga wajar
CUST-0666,Bandung,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Bronze,42,18,30,,43.2,4.2,2021,2025-02-20,barang sesuai deskripsi pengiriman cepat
CUST-0086,Jakarta,COD,L,Tidak,Ya,Rendah,Gold,18,28,38,12187000.0,48.2,3.2,2020,2025-02-07,produk tidak sesuai deskripsi
CUST-1353,Jakarta,Kartu Kredit,P,Ya,Ya,Sedang,Silver,32,34,26,4123000.0,57.2,4.7,2020,2025-05-10,barang sesuai tapi pengiriman agak lama
CUST-0273,Jakarta,E-Wallet,P,Ya,Ya,Tinggi,Bronze,24,14,19,,36.0,5.0,2022,2024-10-23,produk bagus harga sesuai kualitas
CUST-1165,Jakarta,E-Wallet,P,Tidak,Tidak,Sangat Tinggi,Silver,65,31,10,2387000.0,56.0,,2020,2025-03-05,kualitas produk bagus penjual ramah
CUST-0665,Surabaya,Kartu Kredit,L,Tidak,Tidak,Tinggi,Bronze,35,11,17,1933000.0,16.0,3.5,2023,2025-01-13,produk bagus harga sesuai kualitas
CUST-1354,Jakarta,E-Wallet,L,Tidak,Ya,Sangat Tinggi,Silver,47,17,23,2369000.0,34.9,5.0,2022,2024-07-14,barang sesuai deskripsi pengiriman cepat
CUST-0631,Makassar,Transfer Bank,L,Tidak,Tidak,Sedang,Bronze,46,15,7,1862000.0,41.0,3.8,2021,2024-10-14,kualitas produk standar harga wajar
CUST-1036,Bandung,E-Wallet,L,Tidak,Tidak,Sangat Tinggi,Silver,32,22,20,,37.9,4.2,2021,2024-07-18,sangat puas belanja lagi di sini
CUST-1403,Makassar,Transfer Bank,L,Tidak,Tidak,Rendah,Bronze,56,19,19,641000.0,20.0,3.2,2023,2024-06-25,produk tidak sesuai deskripsi
CUST-1002,Surabaya,Kartu Kredit,L,Tidak,Tidak,Sangat Tinggi,Silver,17,32,27,5106000.0,54.2,4.4,2020,2024-08-05,kualitas produk bagus penjual ramah
CUST-0274,Bandung,COD,P,Tidak,Tidak,Rendah,Bronze,31,1,8,41000.0,2.5,3.5,2024,2025-01-01,produk tidak sesuai deskripsi
CUST-1054,Jakarta,COD,L,Tidak,Ya,Tinggi,Silver,29,16,23,2735000.0,26.3,4.5,2022,2024-09-24,penjual responsif pelayanan memuaskan
CUST-0363,Jakarta,COD,P,Tidak,Tidak,Sedang,Silver,40,14,8,3675000.0,31.7,3.6,2022,2024-12-27,barang sesuai tapi pengiriman agak lama
CUST-0623,Makassar,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Bronze,29,3,17,224000.0,1.2,5.0,2024,2025-02-02,sangat puas belanja lagi di sini
CUST-0003,Medan,E-Wallet,L,Tidak,Tidak,Sedang,Bronze,36,18,44,887000.0,34.6,3.6,2022,2024-09-11,barang sesuai tapi pengiriman agak lama
CUST-0007,Medan,Kartu Kredit,P,Tidak,Ya,Sangat Tinggi,Bronze,31,16,22,1979000.0,39.7,5.0,2021,2024-09-21,barang sesuai deskripsi pengiriman cepat
CUST-0312,Surabaya,E-Wallet,P,Tidak,Tidak,Sangat Rendah,Silver,46,30,47,2530000.0,50.9,2.5,2020,2024-07-12,barang rusak penjual tidak merespons
CUST-0708,Medan,E-Wallet,P,Tidak,Ya,Tinggi,Silver,25,22,10,2787000.0,32.4,4.2,2022,2025-05-31,pengiriman cepat barang aman sampai
CUST-0944,Surabaya,E-Wallet,P,Tidak,Ya,Sangat Tinggi,Silver,33,21,33,7316000.0,36.2,5.0,2021,2025-01-08,sangat puas belanja lagi di sini
CUST-1481,Surabaya,E-Wallet,L,Tidak,Tidak,Sangat Tinggi,Silver,44,24,22,3791000.0,30.7,4.2,2022,2024-12-01,kualitas produk bagus penjual ramah
